Time (hours),Spring Mean,Spring Std,Summer Mean,Summer Std,Autumn Mean,Autumn Std
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07200720072007201,0.0,0.0,0.0,0.0,0.0,0.0
0.14401440144014402,0.0,0.0,0.0,0.0,0.0,0.0
0.21602160216021604,0.0,0.0,0.0,0.0,0.0,0.0
0.28802880288028804,0.0,0.0,0.0,0.0,0.0,0.0
0.36003600360036003,0.0,0.0,0.0,0.0,0.0,0.0
0.4320432043204321,0.0,0.0,0.0,0.0,0.0,0.0
0.504050405040504,0.0,0.0,0.0,0.0,0.0,0.0
0.5760576057605761,0.0,0.0,0.0,0.0,0.0,0.0
0.6480648064806481,0.0,0.0,0.0,0.0,0.0,0.0
0.7200720072007201,0.0,0.0,0.0,0.0,0.0,0.0
0.7920792079207921,0.0,0.0,0.0,0.0,0.0,0.0
0.8640864086408642,0.0,0.0,0.0,0.0,0.0,0.0
0.9360936093609361,0.0,0.0,0.0,0.0,0.0,0.0
1.008100810081008,0.0,0.0,0.0,0.0,0.0,0.0
1.08010801080108,0.0,0.0,0.0,0.0,0.0,0.0
1.1521152115211521,0.0,0.0,0.0,0.0,0.0,0.0
1.2241224122412242,0.0,0.0,0.0,0.0,0.0,0.0
1.2961296129612963,0.0,0.0,0.0,0.0,0.0,0.0
1.368136813681368,0.0,0.0,0.0,0.0,0.0,0.0
1.4401440144014401,0.0,0.0,0.0,0.0,0.0,0.0
1.5121512151215122,0.0,0.0,0.0,0.0,0.0,0.0
1.5841584158415842,0.0,0.0,0.0,0.0,0.0,0.0
1.6561656165616563,0.0,0.0,0.0,0.0,0.0,0.0
1.7281728172817283,0.0,0.0,0.0,0.0,0.0,0.0
1.8001800180018002,0.0,0.0,0.0,0.0,0.0,0.0
1.8721872187218722,0.0,0.0,0.0,0.0,0.0,0.0
1.9441944194419443,0.0,0.0,0.0,0.0,0.0,0.0
2.016201620162016,0.0,0.0,0.0,0.0,0.0,0.0
2.0882088208820884,0.0,0.0,0.0,0.0,0.0,0.0
2.16021602160216,0.0,0.0,0.0,0.0,0.0,0.0
2.2322232223222325,0.0,0.0,0.0,0.0,0.0,0.0
2.3042304230423043,0.0,0.0,0.0,0.0,0.0,0.0
2.376237623762376,0.0,0.0,0.0,0.0,0.0,0.0
2.4482448244824484,0.0,0.0,0.0,0.0,0.0,0.0
2.5202520252025202,0.0,0.0,0.0,0.0,0.0,0.0
2.5922592259225925,0.0,0.0,0.0,0.0,0.0,0.0
2.6642664266426643,0.0,0.0,0.0,0.0,0.0,0.0
2.736273627362736,0.0,0.0,0.0,0.0,0.0,0.0
