Time (hours),Mean accumulation,Standard deviation
12.241224122412241,0.0,0.0
12.313231323132314,0.0,0.0
12.385238523852385,0.0,0.0
12.457245724572457,0.0,0.0
12.52925292529253,0.0,0.0
12.601260126012601,0.0,0.0
12.673267326732674,0.0,0.0
12.745274527452745,0.0,0.0
12.817281728172818,0.0,0.0
12.88928892889289,0.0,0.0
12.961296129612961,0.0,0.0
13.033303330333034,0.0,0.0
13.105310531053105,0.0,0.0
13.177317731773178,0.0,0.0
13.24932493249325,0.0,0.0
13.321332133213321,0.0,0.0
13.393339333933394,0.0,0.0
13.465346534653465,0.0,0.0
13.537353735373538,0.0,0.0
13.60936093609361,0.0,0.0
13.681368136813681,0.0,0.0
13.753375337533754,0.0,0.0
13.825382538253827,0.0,0.0
13.897389738973898,0.0,0.0
13.96939693969397,0.0,0.0
14.041404140414041,0.0,0.0
14.113411341134114,0.0,0.0
14.185418541854187,0.0,0.0
14.257425742574258,0.0,0.0
14.32943294329433,0.0,0.0
14.401440144014401,0.0,0.0
14.473447344734474,0.0,0.0
14.545454545454547,0.0,0.0
14.617461746174618,0.0,0.0
14.68946894689469,0.0,0.0
14.761476147614761,0.0,0.0
14.833483348334834,0.0,0.0
14.905490549054907,0.0,0.0
14.977497749774978,0.0,0.0
15.04950495049505,0.0,0.0
15.121512151215121,0.0,0.0
15.193519351935194,0.0,0.0
15.265526552655267,0.0,0.0
15.337533753375338,0.0,0.0
15.40954095409541,0.0,0.0
15.481548154815481,0.0,0.0
15.553555355535554,0.0,0.0
15.625562556255627,0.0,0.0
15.697569756975698,0.0,0.0
15.76957695769577,0.0,0.0
15.841584158415841,0.0,0.0
15.913591359135914,0.0,0.0
15.985598559855987,0.0,0.0
16.05760576057606,0.0,0.0
16.12961296129613,0.0,0.0
16.2016201620162,0.0,0.0
16.273627362736274,0.0,0.0
16.345634563456347,0.0,0.0
16.41764176417642,0.0,0.0
16.48964896489649,0.0,0.0
16.56165616561656,0.0,0.0
16.633663366336634,0.0,0.0
16.705670567056707,0.0,0.0
16.77767776777678,0.0,0.0
16.84968496849685,0.0,0.0
16.92169216921692,0.0,0.0
16.993699369936994,0.0,0.0
17.065706570657067,0.0,0.0
17.13771377137714,0.0,0.0
17.20972097209721,0.0,0.0
17.28172817281728,0.0,0.0
17.353735373537354,0.0,0.0
17.425742574257427,0.0,0.0
17.4977497749775,0.0,0.0
17.56975697569757,0.0,0.0
17.64176417641764,0.0,0.0
17.713771377137714,0.0,0.0
17.785778577857787,0.0,0.0
17.85778577857786,0.0,0.0
17.92979297929793,0.0,0.0
18.001800180018,0.0,0.0
18.073807380738074,0.0,0.0
18.145814581458147,0.0,0.0
18.21782178217822,0.0,0.0
18.28982898289829,0.0,0.0
18.36183618361836,0.0,0.0
18.433843384338434,0.0,0.0
18.505850585058507,0.0,0.0
18.57785778577858,0.0,0.0
18.64986498649865,0.0,0.0
18.72187218721872,0.0,0.0
18.793879387938794,0.0,0.0
18.865886588658867,0.0,0.0
18.93789378937894,0.0,0.0
19.00990099009901,0.0,0.0
19.08190819081908,0.0,0.0
19.153915391539154,0.0,0.0
19.225922592259227,0.0,0.0
19.2979297929793,0.0,0.0
19.36993699369937,0.0,0.0
19.44194419441944,0.0,0.0
19.513951395139514,0.0,0.0
19.585958595859587,0.0,0.0
19.65796579657966,0.0,0.0
19.72997299729973,0.0,0.0
19.801980198019802,0.0,0.0
19.873987398739875,0.0,0.0
19.945994599459947,0.0,0.0
20.01800180018002,0.0,0.0
20.09000900090009,0.0,0.0
20.162016201620162,0.0,0.0
20.234023402340235,0.0,0.0
20.306030603060307,0.0,0.0
20.37803780378038,0.0,0.0
20.45004500450045,0.0,0.0
20.522052205220522,0.0,0.0
20.594059405940595,0.0,0.0
20.666066606660667,0.0,0.0
20.73807380738074,0.0,0.0
20.81008100810081,0.0,0.0
20.882088208820882,0.0,0.0
20.954095409540955,0.0,0.0
21.026102610261027,0.0,0.0
21.0981098109811,0.0,0.0
21.17011701170117,0.0,0.0
21.242124212421242,0.0,0.0
21.314131413141315,0.0,0.0
21.386138613861387,0.0,0.0
21.45814581458146,0.0,0.0
21.53015301530153,0.0,0.0
21.602160216021602,0.0,0.0
21.674167416741675,0.0,0.0
21.746174617461747,0.0,0.0
21.81818181818182,0.0,0.0
21.89018901890189,0.0,0.0
21.962196219621962,0.0,0.0
22.034203420342035,0.0,0.0
22.106210621062107,0.0,0.0
22.17821782178218,0.0,0.0
22.25022502250225,0.0,0.0
22.322232223222322,0.0,0.0
22.394239423942395,0.0,0.0
22.466246624662467,0.0,0.0
22.53825382538254,0.0,0.0
22.61026102610261,0.0,0.0
22.682268226822682,0.0,0.0
22.754275427542755,0.0,0.0
22.826282628262828,0.0,0.0
22.8982898289829,0.0,0.0
22.97029702970297,0.0,0.0
23.042304230423042,0.0,0.0
23.114311431143115,0.0,0.0
23.186318631863188,0.0,0.0
23.25832583258326,0.0,0.0
23.33033303330333,0.0,0.0
23.402340234023402,0.0,0.0
23.474347434743475,0.0,0.0
23.546354635463548,0.0,0.0
23.61836183618362,0.0,0.0
23.69036903690369,0.0,0.0
23.762376237623762,0.0,0.0
23.834383438343835,0.0,0.0
23.906390639063908,0.0,0.0
23.97839783978398,0.0,0.0
24.05040504050405,0.0,0.0
24.122412241224122,0.0,0.0
24.194419441944195,0.0,0.0
24.266426642664268,0.0,0.0
24.33843384338434,0.0,0.0
24.41044104410441,0.0,0.0
24.482448244824482,0.0,0.0
24.554455445544555,0.0,0.0
24.626462646264628,0.0,0.0
24.6984698469847,0.0,0.0
24.77047704770477,0.0,0.0
24.842484248424842,0.0,0.0
24.914491449144915,0.0,0.0
24.986498649864988,0.0,0.0
25.05850585058506,0.0,0.0
25.13051305130513,0.0,0.0
25.202520252025202,0.0,0.0
25.274527452745275,0.0,0.0
25.346534653465348,0.0,0.0
25.41854185418542,0.0,0.0
25.49054905490549,0.0,0.0
25.562556255625562,0.0,0.0
25.634563456345635,0.0,0.0
25.706570657065708,0.0,0.0
25.77857785778578,0.0,0.0
25.85058505850585,0.0,0.0
25.922592259225922,0.0,0.0
25.994599459945995,0.0,0.0
26.066606660666068,0.0,0.0
26.13861386138614,0.0,0.0
26.21062106210621,0.0,0.0
26.282628262826282,0.0,0.0
26.354635463546355,0.0,0.0
26.426642664266428,0.0,0.0
26.4986498649865,0.0,0.0
26.57065706570657,0.0,0.0
26.642664266426642,0.0,0.0
26.714671467146715,0.0,0.0
26.786678667866788,0.0,0.0
26.85868586858686,0.0,0.0
26.93069306930693,0.0,0.0
27.002700270027002,0.0,0.0
27.074707470747075,0.0,0.0
27.146714671467148,0.0,0.0
27.21872187218722,0.0,0.0
27.29072907290729,0.0,0.0
27.362736273627362,0.0,0.0
27.434743474347435,0.0,0.0
27.506750675067508,0.0,0.0
27.57875787578758,0.0,0.0
27.650765076507653,0.0,0.0
27.722772277227723,0.0,0.0
27.794779477947795,0.0,0.0
27.866786678667868,0.0,0.0
27.93879387938794,0.0,0.0
28.010801080108013,0.0,0.0
28.082808280828083,0.0,0.0
28.154815481548155,0.0,0.0
28.226822682268228,0.0,0.0
28.2988298829883,0.0,0.0
28.370837083708373,0.0,0.0
28.442844284428443,0.0,0.0
28.514851485148515,0.0,0.0
28.586858685868588,0.0,0.0
28.65886588658866,0.0,0.0
28.730873087308733,0.0,0.0
28.802880288028803,0.0,0.0
28.874887488748875,0.0,0.0
28.946894689468948,0.0,0.0
29.01890189018902,0.0,0.0
29.090909090909093,0.0,0.0
29.162916291629163,0.0,0.0
29.234923492349235,0.0,0.0
29.306930693069308,0.0,0.0
29.37893789378938,0.0,0.0
29.450945094509454,0.0,0.0
29.522952295229523,0.0,0.0
29.594959495949595,0.0,0.0
29.666966696669668,0.0,0.0
29.73897389738974,0.0,0.0
29.810981098109814,0.0,0.0
29.882988298829883,0.0,0.0
29.954995499549955,0.0,0.0
30.027002700270028,0.0,0.0
30.0990099009901,0.0,0.0
30.171017101710174,0.0,0.0
30.243024302430243,0.0,0.0
30.315031503150315,0.0,0.0
30.387038703870388,0.0,0.0
30.45904590459046,0.0,0.0
30.531053105310534,0.0,0.0
30.603060306030603,0.0,0.0
30.675067506750676,0.0,0.0
30.747074707470748,0.0,0.0
30.81908190819082,0.0,0.0
30.891089108910894,0.0,0.0
30.963096309630963,0.0,0.0
31.035103510351036,0.0,0.0
31.10711071107111,0.0,0.0
31.17911791179118,0.0,0.0
31.251125112511254,0.0,0.0
31.323132313231323,0.0,0.0
31.395139513951396,0.0,0.0
31.46714671467147,0.0,0.0
31.53915391539154,0.0,0.0
31.611161116111614,0.0,0.0
31.683168316831683,0.0,0.0
31.755175517551756,0.0,0.0
31.82718271827183,0.0,0.0
31.8991899189919,0.0,0.0
31.971197119711974,0.0,0.0
32.04320432043205,0.0,0.0
32.11521152115212,0.0,0.0
32.187218721872185,0.0,0.0
32.25922592259226,0.0,0.0
32.33123312331233,0.0,0.0
32.4032403240324,0.0,0.0
32.475247524752476,0.0,0.0
32.54725472547255,0.0,0.0
32.61926192619262,0.0,0.0
32.691269126912694,0.0,0.0
32.76327632763277,0.0,0.0
32.83528352835284,0.0,0.0
32.907290729072905,0.0,0.0
32.97929792979298,0.0,0.0
33.05130513051305,0.0,0.0
33.12331233123312,0.0,0.0
33.195319531953196,0.0,0.0
33.26732673267327,0.0,0.0
33.33933393339334,0.0,0.0
33.411341134113414,0.0,0.0
33.48334833483349,0.0,0.0
33.55535553555356,0.0,0.0
33.627362736273625,0.0,0.0
33.6993699369937,0.0,0.0
33.77137713771377,0.0,0.0
33.84338433843384,0.0,0.0
33.915391539153916,0.0,0.0
33.98739873987399,0.0,0.0
34.05940594059406,0.0,0.0
34.131413141314134,0.0,0.0
34.20342034203421,0.0,0.0
34.27542754275428,0.0,0.0
34.347434743474345,0.0,0.0
34.41944194419442,0.0,0.0
34.49144914491449,0.0,0.0
34.56345634563456,0.0,0.0
34.635463546354636,0.0,0.0
34.70747074707471,0.0,0.0
34.77947794779478,0.0,0.0
34.851485148514854,0.0,0.0
34.92349234923493,0.0,0.0
34.995499549955,0.0,0.0
35.067506750675065,0.0,0.0
35.13951395139514,0.0,0.0
35.21152115211521,0.0,0.0
35.28352835283528,0.0,0.0
35.355535553555356,0.0,0.0
35.42754275427543,0.0,0.0
35.4995499549955,0.0,0.0
35.571557155715574,0.0,0.0
35.64356435643565,0.0,0.0
35.71557155715572,0.0,0.0
35.787578757875785,0.0,0.0
35.85958595859586,0.0,0.0
35.93159315931593,0.0,0.0
36.003600360036,0.0,0.0
36.075607560756076,0.0,0.0
36.14761476147615,0.0,0.0
36.21962196219622,0.0,0.0
36.291629162916294,0.0,0.0
36.36363636363637,0.0,0.0
36.43564356435644,0.0,0.0
36.507650765076505,0.0,0.0
36.57965796579658,0.0,0.0
36.65166516651665,0.0,0.0
36.72367236723672,0.0,0.0
36.795679567956796,0.0,0.0
36.86768676867687,0.0,0.0
36.93969396939694,0.0,0.0
37.011701170117014,0.0,0.0
37.08370837083709,0.0,0.0
37.15571557155716,0.001,0.031606961258558504
37.22772277227723,0.001,0.031606961258558504
37.2997299729973,0.001,0.031606961258558504
37.37173717371737,0.001,0.031606961258558504
37.44374437443744,0.001,0.031606961258558504
37.515751575157516,0.001,0.031606961258558504
37.58775877587759,0.001,0.031606961258558504
37.65976597659766,0.001,0.031606961258558504
37.731773177317734,0.001,0.031606961258558504
37.80378037803781,0.001,0.031606961258558504
37.87578757875788,0.001,0.031606961258558504
37.94779477947795,0.001,0.031606961258558504
38.01980198019802,0.001,0.031606961258558504
38.09180918091809,0.001,0.031606961258558504
38.16381638163816,0.001,0.031606961258558504
38.235823582358236,0.001,0.031606961258558504
38.30783078307831,0.001,0.031606961258558504
38.37983798379838,0.002,0.044676615807376634
38.451845184518454,0.002,0.044676615807376634
38.52385238523853,0.002,0.044676615807376634
38.5958595859586,0.002,0.044676615807376634
38.66786678667867,0.002,0.044676615807376634
38.73987398739874,0.002,0.044676615807376634
38.81188118811881,0.002,0.044676615807376634
38.88388838883888,0.002,0.044676615807376634
38.955895589558956,0.002,0.044676615807376634
39.02790279027903,0.002,0.044676615807376634
39.0999099909991,0.002,0.044676615807376634
39.171917191719174,0.002,0.044676615807376634
39.24392439243925,0.002,0.044676615807376634
39.31593159315932,0.002,0.044676615807376634
39.38793879387939,0.002,0.044676615807376634
39.45994599459946,0.002,0.044676615807376634
39.53195319531953,0.002,0.044676615807376634
39.603960396039604,0.002,0.044676615807376634
39.675967596759676,0.002,0.044676615807376634
39.74797479747975,0.002,0.044676615807376634
39.81998199819982,0.002,0.044676615807376634
39.891989198919894,0.002,0.044676615807376634
39.96399639963997,0.002,0.044676615807376634
40.03600360036004,0.002,0.044676615807376634
40.10801080108011,0.002,0.044676615807376634
40.18001800180018,0.002,0.044676615807376634
40.25202520252025,0.002,0.044676615807376634
40.324032403240324,0.002,0.044676615807376634
40.396039603960396,0.002,0.044676615807376634
40.46804680468047,0.002,0.044676615807376634
40.54005400540054,0.002,0.044676615807376634
40.612061206120615,0.002,0.044676615807376634
40.68406840684069,0.002,0.044676615807376634
40.75607560756076,0.002,0.044676615807376634
40.82808280828083,0.002,0.044676615807376634
40.9000900090009,0.002,0.044676615807376634
40.97209720972097,0.002,0.044676615807376634
41.044104410441044,0.002,0.044676615807376634
41.11611161116112,0.002,0.044676615807376634
41.18811881188119,0.002,0.044676615807376634
41.26012601260126,0.002,0.044676615807376634
41.332133213321335,0.002,0.044676615807376634
41.40414041404141,0.002,0.044676615807376634
41.47614761476148,0.002,0.044676615807376634
41.54815481548155,0.002,0.044676615807376634
41.62016201620162,0.002,0.044676615807376634
41.69216921692169,0.002,0.044676615807376634
41.764176417641764,0.002,0.044676615807376634
41.83618361836184,0.002,0.044676615807376634
41.90819081908191,0.002,0.044676615807376634
41.98019801980198,0.002,0.044676615807376634
42.052205220522055,0.002,0.044676615807376634
42.12421242124213,0.002,0.044676615807376634
42.1962196219622,0.002,0.044676615807376634
42.26822682268227,0.002,0.044676615807376634
42.34023402340234,0.002,0.044676615807376634
42.41224122412241,0.002,0.044676615807376634
42.484248424842484,0.002,0.044676615807376634
42.55625562556256,0.002,0.044676615807376634
42.62826282628263,0.002,0.044676615807376634
42.7002700270027,0.002,0.044676615807376634
42.772277227722775,0.002,0.044676615807376634
42.84428442844285,0.002,0.044676615807376634
42.91629162916292,0.002,0.044676615807376634
42.98829882988299,0.002,0.044676615807376634
43.06030603060306,0.002,0.044676615807376634
43.13231323132313,0.003,0.05469003565550087
43.204320432043204,0.003,0.05469003565550087
43.27632763276328,0.003,0.05469003565550087
43.34833483348335,0.003,0.05469003565550087
43.42034203420342,0.003,0.05469003565550087
43.492349234923495,0.003,0.05469003565550087
43.56435643564357,0.003,0.05469003565550087
43.63636363636364,0.003,0.05469003565550087
43.70837083708371,0.003,0.05469003565550087
43.78037803780378,0.003,0.05469003565550087
43.85238523852385,0.003,0.05469003565550087
43.924392439243924,0.003,0.05469003565550087
43.996399639964,0.003,0.05469003565550087
44.06840684068407,0.003,0.05469003565550087
44.14041404140414,0.003,0.05469003565550087
44.212421242124215,0.003,0.05469003565550087
44.28442844284429,0.003,0.05469003565550087
44.35643564356436,0.003,0.05469003565550087
44.42844284428443,0.003,0.05469003565550087
44.5004500450045,0.003,0.05469003565550087
44.57245724572457,0.003,0.05469003565550087
44.644464446444644,0.003,0.05469003565550087
44.71647164716472,0.003,0.05469003565550087
44.78847884788479,0.003,0.05469003565550087
44.86048604860486,0.003,0.05469003565550087
44.932493249324935,0.003,0.05469003565550087
45.00450045004501,0.003,0.05469003565550087
45.07650765076508,0.003,0.05469003565550087
45.14851485148515,0.003,0.05469003565550087
45.22052205220522,0.003,0.05469003565550087
45.29252925292529,0.003,0.05469003565550087
45.364536453645364,0.003,0.05469003565550087
45.43654365436544,0.003,0.05469003565550087
45.50855085508551,0.003,0.05469003565550087
45.58055805580558,0.003,0.05469003565550087
45.652565256525655,0.003,0.05469003565550087
45.72457245724573,0.003,0.05469003565550087
45.7965796579658,0.003,0.05469003565550087
45.86858685868587,0.003,0.05469003565550087
45.94059405940594,0.003,0.05469003565550087
46.01260126012601,0.003,0.05469003565550087
46.084608460846084,0.004,0.06311893535223809
46.15661566156616,0.004,0.06311893535223809
46.22862286228623,0.005,0.07053367989832919
46.3006300630063,0.005,0.07053367989832919
46.372637263726375,0.005,0.07053367989832919
46.44464446444645,0.005,0.07053367989832919
46.51665166516652,0.005,0.07053367989832919
46.58865886588659,0.005,0.07053367989832919
46.66066606660666,0.005,0.07053367989832919
46.73267326732673,0.005,0.07053367989832919
46.804680468046804,0.005,0.07053367989832919
46.87668766876688,0.005,0.07053367989832919
46.94869486948695,0.005,0.07053367989832919
47.02070207020702,0.005,0.07053367989832919
47.092709270927095,0.005,0.07053367989832919
47.16471647164717,0.005,0.07053367989832919
47.23672367236724,0.005,0.07053367989832919
47.30873087308731,0.005,0.07053367989832919
47.38073807380738,0.005,0.07053367989832919
47.45274527452745,0.005,0.07053367989832919
47.524752475247524,0.005,0.07053367989832919
47.5967596759676,0.005,0.07053367989832919
47.66876687668767,0.005,0.07053367989832919
47.74077407740774,0.005,0.07053367989832919
47.812781278127815,0.005,0.07053367989832919
47.88478847884789,0.006,0.07722693830523114
47.95679567956796,0.006,0.07722693830523114
48.02880288028803,0.006,0.07722693830523114
48.1008100810081,0.006,0.07722693830523114
48.17281728172817,0.006,0.07722693830523114
48.244824482448244,0.006,0.07722693830523114
48.31683168316832,0.006,0.07722693830523114
48.38883888388839,0.006,0.07722693830523114
48.46084608460846,0.006,0.07722693830523114
48.532853285328535,0.006,0.07722693830523114
48.60486048604861,0.007,0.0833726573883783
48.67686768676868,0.007,0.0833726573883783
48.74887488748875,0.008,0.08908422980528058
48.82088208820882,0.009,0.09444045743218292
48.89288928892889,0.01,0.09949874371066164
48.964896489648964,0.01,0.09949874371066164
49.03690369036904,0.01,0.09949874371066164
49.10891089108911,0.01,0.09949874371066164
49.18091809180918,0.01,0.09949874371066164
49.252925292529255,0.01,0.09949874371066164
49.32493249324933,0.01,0.09949874371066164
49.3969396939694,0.01,0.09949874371066164
49.46894689468947,0.01,0.09949874371066164
49.54095409540954,0.01,0.09949874371066164
49.61296129612961,0.01,0.09949874371066164
49.684968496849685,0.01,0.09949874371066164
49.75697569756976,0.01,0.09949874371066164
49.82898289828983,0.01,0.09949874371066164
49.9009900990099,0.01,0.09949874371066164
49.972997299729975,0.01,0.09949874371066164
50.04500450045005,0.01,0.09949874371066164
50.11701170117012,0.011,0.10430244484191167
50.18901890189019,0.012,0.10888526071052956
50.26102610261026,0.012,0.10888526071052956
50.33303330333033,0.012,0.10888526071052956
50.405040504050405,0.012,0.10888526071052956
50.47704770477048,0.012,0.10888526071052956
50.54905490549055,0.013,0.11327400407860506
50.62106210621062,0.013,0.11327400407860506
50.693069306930695,0.013,0.11327400407860506
50.76507650765077,0.013,0.11327400407860506
50.83708370837084,0.013,0.11327400407860506
50.909090909090914,0.013,0.11327400407860506
50.98109810981098,0.013,0.11327400407860506
51.05310531053105,0.013,0.11327400407860506
51.125112511251125,0.013,0.11327400407860506
51.1971197119712,0.014,0.11749042514179722
51.26912691269127,0.014,0.11749042514179722
51.34113411341134,0.014,0.11749042514179722
51.413141314131416,0.014,0.11749042514179722
51.48514851485149,0.014,0.11749042514179722
51.55715571557156,0.014,0.11749042514179722
51.629162916291634,0.014,0.11749042514179722
51.7011701170117,0.014,0.11749042514179722
51.77317731773177,0.015,0.12155245781143294
51.845184518451845,0.016,0.12547509713086555
51.91719171917192,0.016,0.12547509713086555
51.98919891989199,0.017,0.1292710331048687
52.06120612061206,0.017,0.1292710331048687
52.133213321332136,0.017,0.1292710331048687
52.20522052205221,0.017,0.1292710331048687
52.27722772277228,0.017,0.1292710331048687
52.349234923492354,0.017,0.1292710331048687
52.42124212421242,0.017,0.1292710331048687
52.49324932493249,0.017,0.1292710331048687
52.565256525652565,0.018,0.13295111883696273
52.63726372637264,0.018,0.13295111883696273
52.70927092709271,0.02,0.14000000000000043
52.78127812781278,0.02,0.14000000000000043
52.853285328532856,0.02,0.14000000000000043
52.92529252925293,0.02,0.14000000000000043
52.997299729973,0.02,0.14000000000000043
53.069306930693074,0.02,0.14000000000000043
53.14131413141314,0.02,0.14000000000000043
53.21332133213321,0.02,0.14000000000000043
53.285328532853285,0.02,0.14000000000000043
53.35733573357336,0.021,0.14338409953687278
53.42934293429343,0.021,0.14338409953687278
53.5013501350135,0.023,0.14990330216509629
53.573357335733576,0.023,0.14990330216509629
53.64536453645365,0.024,0.1530490117576707
53.71737173717372,0.024,0.1530490117576707
53.789378937893794,0.024,0.1530490117576707
53.86138613861386,0.024,0.1530490117576707
53.93339333933393,0.024,0.1530490117576707
54.005400540054005,0.024,0.1530490117576707
54.07740774077408,0.024,0.1530490117576707
54.14941494149415,0.025,0.156124949959959
54.22142214221422,0.026,0.1591351626762595
54.293429342934296,0.026,0.1591351626762595
54.36543654365437,0.026,0.1591351626762595
54.43744374437444,0.026,0.1591351626762595
54.509450945094514,0.026,0.1591351626762595
54.58145814581458,0.027,0.16208331191088068
54.65346534653465,0.027,0.16208331191088068
54.725472547254725,0.028,0.16497272501840932
54.7974797479748,0.028,0.16497272501840932
54.86948694869487,0.028,0.16497272501840932
54.94149414941494,0.028,0.16497272501840932
55.013501350135016,0.028,0.16497272501840932
55.08550855085509,0.028,0.16497272501840932
55.15751575157516,0.028,0.16497272501840932
55.229522952295234,0.028,0.16497272501840932
55.30153015301531,0.028,0.16497272501840932
55.37353735373537,0.028,0.16497272501840932
55.445544554455445,0.028,0.16497272501840932
55.51755175517552,0.028,0.16497272501840932
55.58955895589559,0.028,0.16497272501840932
55.66156615661566,0.029,0.16780643611018162
55.733573357335736,0.029,0.16780643611018162
55.80558055805581,0.029,0.16780643611018162
55.87758775877588,0.029,0.16780643611018162
55.949594959495954,0.029,0.16780643611018162
56.02160216021603,0.029,0.16780643611018162
56.09360936093609,0.029,0.16780643611018162
56.165616561656165,0.029,0.16780643611018162
56.23762376237624,0.029,0.16780643611018162
56.30963096309631,0.03,0.17058722109232122
56.38163816381638,0.03,0.17058722109232122
56.453645364536456,0.03,0.17058722109232122
56.52565256525653,0.03,0.17058722109232122
56.5976597659766,0.031,0.1733176274935708
56.669666966696674,0.031,0.1733176274935708
56.74167416741675,0.031,0.1733176274935708
56.81368136813681,0.031,0.1733176274935708
56.885688568856885,0.032,0.1760000000000009
56.95769576957696,0.033,0.17863650242881574
57.02970297029703,0.033,0.17863650242881574
57.1017101710171,0.033,0.17863650242881574
57.173717371737176,0.035,0.18377975949489198
57.24572457245725,0.037,0.18876175460087183
57.31773177317732,0.037,0.18876175460087183
57.389738973897394,0.037,0.18876175460087183
57.46174617461747,0.037,0.18876175460087183
57.53375337533753,0.037,0.18876175460087183
57.605760576057605,0.037,0.18876175460087183
57.67776777677768,0.037,0.18876175460087183
57.74977497749775,0.037,0.18876175460087183
57.82178217821782,0.039,0.1935949379503496
57.893789378937896,0.04,0.19595917942265545
57.96579657965797,0.041,0.19829019138626067
58.03780378037804,0.041,0.19829019138626067
58.109810981098114,0.042,0.20058913230781134
58.18181818181819,0.042,0.20058913230781134
58.25382538253825,0.042,0.20058913230781134
58.325832583258325,0.044,0.20509509989270938
58.3978397839784,0.045,0.20730412441628038
58.46984698469847,0.045,0.20730412441628038
58.54185418541854,0.045,0.20730412441628038
58.613861386138616,0.045,0.20730412441628038
58.68586858685869,0.045,0.20730412441628038
58.75787578757876,0.045,0.20730412441628038
58.829882988298834,0.047,0.21163884331568342
58.90189018901891,0.048,0.21376622745419888
58.97389738973897,0.049,0.21586801523152888
59.045904590459045,0.05,0.21794494717703283
59.11791179117912,0.052,0.2220270253820483
59.18991899189919,0.052,0.2220270253820483
59.26192619261926,0.054,0.23039965277751528
59.333933393339336,0.054,0.23039965277751528
59.40594059405941,0.054,0.23039965277751528
59.47794779477948,0.055,0.23232520310977983
59.549954995499554,0.055,0.23232520310977983
59.62196219621963,0.056,0.23423065555131625
59.69396939693969,0.056,0.23423065555131625
59.765976597659765,0.056,0.23423065555131625
59.83798379837984,0.057,0.23611649667060278
59.90999099909991,0.057,0.23611649667060278
59.981998199819984,0.057,0.23611649667060278
60.054005400540056,0.057,0.23611649667060278
60.12601260126013,0.057,0.23611649667060278
60.1980198019802,0.057,0.23611649667060278
60.270027002700274,0.059,0.2398311906320788
60.34203420342035,0.059,0.2398311906320788
60.41404140414041,0.06,0.24166091947189
60.486048604860486,0.06,0.24166091947189
60.55805580558056,0.061,0.24347279108762696
60.63006300630063,0.064,0.24880514464134146
60.702070207020704,0.066,0.2522776248500858
60.774077407740776,0.066,0.2522776248500858
60.84608460846085,0.067,0.25399015728960755
60.91809180918092,0.067,0.25399015728960755
60.990099009900995,0.069,0.25736938434864487
61.06210621062107,0.069,0.25736938434864487
61.13411341134113,0.072,0.2661127580556782
61.206120612061206,0.072,0.2661127580556782
61.27812781278128,0.073,0.26771440006096314
61.35013501350135,0.073,0.26771440006096314
61.422142214221424,0.073,0.26771440006096314
61.494149414941496,0.073,0.26771440006096314
61.56615661566157,0.073,0.26771440006096314
61.63816381638164,0.074,0.2693028035502063
61.710171017101715,0.075,0.2708782014116301
61.78217821782179,0.075,0.2708782014116301
61.85418541854185,0.077,0.2739908757604881
61.926192619261926,0.079,0.28064033922442655
61.998199819982,0.081,0.2836177004349347
62.07020702070207,0.082,0.28508945964381105
62.142214221422144,0.083,0.2865501701273282
62.21422142214222,0.083,0.2865501701273282
62.28622862286229,0.083,0.2865501701273282
62.35823582358236,0.085,0.28943911276812667
62.430243024302435,0.087,0.2922858190196707
62.50225022502251,0.088,0.2970791140420363
62.57425742574257,0.09,0.29983328701129786
62.646264626462646,0.091,0.30119594950795414
62.71827182718272,0.092,0.3025491695576112
62.79027902790279,0.093,0.30389307330046333
62.862286228622864,0.094,0.3052277837943348
62.93429342934294,0.095,0.3065534211193842
63.00630063006301,0.095,0.3065534211193842
63.07830783078308,0.096,0.30787010247829966
63.150315031503155,0.096,0.30787010247829966
63.22232223222323,0.096,0.30787010247829966
63.29432943294329,0.098,0.3104770522921128
63.366336633663366,0.1,0.3130495168499729
63.43834383438344,0.1,0.3130495168499729
63.51035103510351,0.102,0.31558833945505427
63.582358235823584,0.104,0.3212226642066237
63.65436543654366,0.105,0.32245154674772486
63.72637263726373,0.105,0.32245154674772486
63.7983798379838,0.105,0.32245154674772486
63.870387038703875,0.106,0.32367267416326295
63.94239423942395,0.107,0.32794969126376566
64.01440144014401,0.108,0.3291443452347308
64.0864086408641,0.108,0.3291443452347308
64.15841584158416,0.111,0.33567692801263566
64.23042304230424,0.111,0.33567692801263566
64.3024302430243,0.113,0.33798076868366633
64.37443744374437,0.115,0.3402572556169843
64.44644464446445,0.116,0.3413854126936326
64.51845184518452,0.119,0.34761904435747076
64.5904590459046,0.119,0.34761904435747076
64.66246624662466,0.12,0.3487119154832517
64.73447344734474,0.121,0.34979851343308765
64.8064806480648,0.121,0.34979851343308765
64.87848784878489,0.121,0.34979851343308765
64.95049504950495,0.123,0.3519531218784706
65.02250225022503,0.123,0.3519531218784706
65.0945094509451,0.126,0.35513940924656856
65.16651665166516,0.128,0.36002222153639557
65.23852385238524,0.13,0.3620773398046367
65.31053105310531,0.13,0.3620773398046367
65.38253825382539,0.131,0.36309640593098763
65.45454545454545,0.131,0.36309640593098763
65.52655265526553,0.132,0.36410987352721075
65.5985598559856,0.133,0.36511778921328947
65.67056705670568,0.134,0.36612019884185376
65.74257425742574,0.135,0.3671171475156137
65.81458145814581,0.136,0.36810867960426985
65.88658865886589,0.136,0.36810867960426985
65.95859585958596,0.14,0.37202150475476237
66.03060306030603,0.141,0.37298659493338193
